# Input	ChemicalName	ChemicalID	CasRN	GeneSymbol	GeneID	Organism	OrganismID	Interaction	InteractionActions	PubMedIDs
ckmt1a	Folic Acid	D005492	59-30-3	CKMT1A	548596	Homo sapiens	9606	Folic Acid results in decreased expression of CKMT1A mRNA	decreases^expression	21867686
ckmt1a	Gasoline	D005742		CKMT1A	548596	Homo sapiens	9606	[[Gasoline co-treated with 1-Butanol] results in increased abundance of [Particulate Matter co-treated with Polycyclic Aromatic Hydrocarbons]] which results in increased expression of CKMT1A mRNA	affects^cotreatment|increases^abundance|increases^expression	29432896
ckmt1a	Gasoline	D005742		CKMT1A	548596	Homo sapiens	9606	[[Gasoline co-treated with Ethanol] results in increased abundance of [Particulate Matter co-treated with Polycyclic Aromatic Hydrocarbons]] which results in increased expression of CKMT1A mRNA	affects^cotreatment|increases^abundance|increases^expression	29432896
ckmt1a	ICG 001	C492448		CKMT1A	548596	Homo sapiens	9606	ICG 001 results in increased expression of CKMT1A mRNA	increases^expression	26191083
ckmt1a	Indomethacin	D007213	53-86-1	CKMT1A	548596	Homo sapiens	9606	[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin] results in increased expression of CKMT1A mRNA	affects^cotreatment|increases^expression	28628672
ckmt1a	Ivermectin	D007559	70288-86-7	CKMT1A	548596	Homo sapiens	9606	Ivermectin results in decreased expression of CKMT1A protein	decreases^expression	32959892
ckmt1a	Particulate Matter	D052638		CKMT1A	548596	Homo sapiens	9606	[[Gasoline co-treated with 1-Butanol] results in increased abundance of [Particulate Matter co-treated with Polycyclic Aromatic Hydrocarbons]] which results in increased expression of CKMT1A mRNA	affects^cotreatment|increases^abundance|increases^expression	29432896
ckmt1a	Particulate Matter	D052638		CKMT1A	548596	Homo sapiens	9606	[[Gasoline co-treated with Ethanol] results in increased abundance of [Particulate Matter co-treated with Polycyclic Aromatic Hydrocarbons]] which results in increased expression of CKMT1A mRNA	affects^cotreatment|increases^abundance|increases^expression	29432896
ckmt1a	pentanal	C046012	110-62-3	CKMT1A	548596	Homo sapiens	9606	pentanal results in increased expression of CKMT1A mRNA	increases^expression	26079696
ckmt1a	Plant Extracts	D010936		CKMT1A	548596	Homo sapiens	9606	[Plant Extracts co-treated with Resveratrol] results in decreased expression of CKMT1A mRNA	affects^cotreatment|decreases^expression	23557933
ckmt1a	Polycyclic Aromatic Hydrocarbons	D011084		CKMT1A	548596	Homo sapiens	9606	[[Gasoline co-treated with 1-Butanol] results in increased abundance of [Particulate Matter co-treated with Polycyclic Aromatic Hydrocarbons]] which results in increased expression of CKMT1A mRNA	affects^cotreatment|increases^abundance|increases^expression	29432896
ckmt1a	Polycyclic Aromatic Hydrocarbons	D011084		CKMT1A	548596	Homo sapiens	9606	[[Gasoline co-treated with Ethanol] results in increased abundance of [Particulate Matter co-treated with Polycyclic Aromatic Hydrocarbons]] which results in increased expression of CKMT1A mRNA	affects^cotreatment|increases^abundance|increases^expression	29432896
ckmt1a	propionaldehyde	C005556	123-38-6	CKMT1A	548596	Homo sapiens	9606	propionaldehyde results in increased expression of CKMT1A mRNA	increases^expression	26079696
ckmt1a	Resveratrol	D000077185		CKMT1A	548596	Homo sapiens	9606	[Plant Extracts co-treated with Resveratrol] results in decreased expression of CKMT1A mRNA	affects^cotreatment|decreases^expression	23557933
ckmt1a	Silicon Dioxide	D012822	7631-86-9	CKMT1A	548596	Homo sapiens	9606	Silicon Dioxide analog results in decreased expression of CKMT1A mRNA	decreases^expression	25895662
ckmt1a	Thalidomide	D013792	50-35-1	CKMT1A	548596	Gallus gallus	9031	Thalidomide results in decreased expression of CKMT1A mRNA	decreases^expression	28892372
ckmt1a	Tobacco Smoke Pollution	D014028		CKMT1A	548596	Homo sapiens	9606	Tobacco Smoke Pollution affects the expression of CKMT1A protein	affects^expression	30291989
ckmt1a	Tobacco Smoke Pollution	D014028		CKMT1A	548596	Homo sapiens	9606	Tobacco Smoke Pollution results in decreased expression of CKMT1A mRNA	decreases^expression	33660061
ckmt1a	Tretinoin	D014212	302-79-4	CKMT1A	548596	Homo sapiens	9606	Tretinoin results in decreased expression of CKMT1A mRNA	decreases^expression	23724009
ckmt1a	Triclosan	D014260	3380-34-5	CKMT1A	548596	Homo sapiens	9606	Triclosan results in decreased expression of CKMT1A mRNA	decreases^expression	30510588
ckmt1a	tris(1,3-dichloro-2-propyl)phosphate	C016805	13674-87-8	CKMT1A	548596	Homo sapiens	9606	tris(1,3-dichloro-2-propyl)phosphate results in decreased expression of CKMT1A mRNA	decreases^expression	26179874
ckmt1a	Zinc	D015032	7440-66-6	CKMT1A	548596	Homo sapiens	9606	Zinc results in decreased expression of CKMT1A mRNA	decreases^expression	15984569
ckmt1b	2',3,3',4',5-pentachloro-4-hydroxybiphenyl	C111118		CKMT1B	1159	Rattus norvegicus	10116	2',3,3',4',5-pentachloro-4-hydroxybiphenyl results in decreased expression of CKMT1B mRNA	decreases^expression	19114083
ckmt1b	2,5-hexanedione	C011269		CKMT1B	1159	Rattus norvegicus	10116	2,5-hexanedione results in increased expression of CKMT1B protein	increases^expression	19033394
ckmt1b	3,19-(2-bromobenzylidene)andrographolide	C000598422		CKMT1B	1159	Homo sapiens	9606	[3,19-(2-bromobenzylidene)andrographolide results in decreased susceptibility to 3,19-(2-bromobenzylidene)andrographolide] which results in decreased expression of CKMT1B mRNA	decreases^expression|decreases^response to substance	34087331
ckmt1b	abrine	C496492		CKMT1B	1159	Homo sapiens	9606	abrine results in decreased expression of CKMT1B mRNA	decreases^expression	31054353
ckmt1b	Acrylamide	D020106	79-06-1	CKMT1B	1159	Homo sapiens	9606	Acrylamide results in decreased expression of CKMT1B mRNA	decreases^expression	32763439
ckmt1b	Amitrole	D000640	61-82-5	CKMT1B	1159	Rattus norvegicus	10116	Amitrole results in increased expression of CKMT1B mRNA	increases^expression	30047161
ckmt1b	Atrazine	D001280	1912-24-9	CKMT1B	1159	Homo sapiens	9606	Atrazine results in decreased expression of CKMT1B mRNA	decreases^expression	22378314
ckmt1b	bisphenol A	C006780	80-05-7	CKMT1B	1159	Rattus norvegicus	10116	[bisphenol A co-treated with Estradiol] results in increased expression of CKMT1B mRNA	affects^cotreatment|increases^expression	26496021
ckmt1b	bromfenacoum	C013418	56073-10-0	CKMT1B	1159	Rattus norvegicus	10116	bromfenacoum results in decreased expression of CKMT1B protein	decreases^expression	28903499
ckmt1b	Cadmium Chloride	D019256	10108-64-2	CKMT1B	1159	Homo sapiens	9606	Cadmium Chloride results in increased expression of CKMT1B protein	increases^expression	26220685
ckmt1b	Copper	D003300	7440-50-8	CKMT1B	1159	Rattus norvegicus	10116	Copper results in decreased expression of CKMT1B mRNA	decreases^expression	30556269
ckmt1b	decabromobiphenyl ether	C010902	1163-19-5	CKMT1B	1159	Homo sapiens	9606	decabromobiphenyl ether results in increased expression of CKMT1B mRNA	increases^expression	31326446
ckmt1b	Estradiol	D004958	50-28-2	CKMT1B	1159	Homo sapiens	9606	[Estradiol co-treated with TGFB1 protein] results in decreased expression of CKMT1B mRNA	affects^cotreatment|decreases^expression	30165855
ckmt1b	Estradiol	D004958	50-28-2	CKMT1B	1159	Rattus norvegicus	10116	[bisphenol A co-treated with Estradiol] results in increased expression of CKMT1B mRNA	affects^cotreatment|increases^expression	26496021
ckmt1b	furan	C039281	110-00-9	CKMT1B	1159	Rattus norvegicus	10116	furan results in increased expression of CKMT1B mRNA	increases^expression	27387713
ckmt1b	ICG 001	C492448		CKMT1B	1159	Homo sapiens	9606	ICG 001 results in increased expression of CKMT1B mRNA	increases^expression	26191083
ckmt1b	Methimazole	D008713	60-56-0	CKMT1B	1159	Rattus norvegicus	10116	Methimazole results in increased expression of CKMT1B mRNA	increases^expression	30047161
ckmt1b	Paraquat	D010269	4685-14-7	CKMT1B	1159	Rattus norvegicus	10116	Paraquat results in increased expression of CKMT1B mRNA	increases^expression	32680482
ckmt1b	Propylthiouracil	D011441	51-52-5	CKMT1B	1159	Rattus norvegicus	10116	Propylthiouracil results in increased expression of CKMT1B mRNA	increases^expression	30047161
ckmt1b	Sulfadimethoxine	D013412	122-11-2	CKMT1B	1159	Rattus norvegicus	10116	Sulfadimethoxine results in increased expression of CKMT1B mRNA	increases^expression	30047161
ckmt1b	Tobacco Smoke Pollution	D014028		CKMT1B	1159	Homo sapiens	9606	Tobacco Smoke Pollution results in decreased expression of CKMT1B mRNA	decreases^expression	33660061
ckmt2	1,2,5,6-tetrabromocyclooctane	C540596		CKMT2	1160	Oryzias latipes	8090	1,2,5,6-tetrabromocyclooctane results in decreased expression of CKMT2 mRNA	decreases^expression	27322799
ckmt2	1,2-Dimethylhydrazine	D019813	540-73-8	CKMT2	1160	Mus musculus	10090	1,2-Dimethylhydrazine results in decreased expression of CKMT2 mRNA	decreases^expression	22206623
ckmt2	1-Methyl-3-isobutylxanthine	D015056	28822-58-4	CKMT2	1160	Homo sapiens	9606	[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bisphenol A] results in decreased expression of CKMT2 mRNA	affects^cotreatment|decreases^expression	28628672
ckmt2	1-Methyl-3-isobutylxanthine	D015056	28822-58-4	CKMT2	1160	Homo sapiens	9606	[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bisphenol F] results in decreased expression of CKMT2 mRNA	affects^cotreatment|decreases^expression	28628672
ckmt2	4,4'-diaminodiphenylmethane	C009505	101-77-9	CKMT2	1160	Mus musculus	10090	4,4'-diaminodiphenylmethane results in decreased expression of CKMT2 mRNA	decreases^expression	18648102
ckmt2	8-Bromo Cyclic Adenosine Monophosphate	D015124	23583-48-4	CKMT2	1160	Homo sapiens	9606	8-Bromo Cyclic Adenosine Monophosphate results in decreased expression of CKMT2 mRNA	decreases^expression	22079614
ckmt2	Acetaminophen	D000082	103-90-2	CKMT2	1160	Homo sapiens	9606	Acetaminophen results in decreased expression of CKMT2 mRNA	decreases^expression	25704631
ckmt2	Acrylamide	D020106	79-06-1	CKMT2	1160	Rattus norvegicus	10116	Acrylamide results in decreased expression of CKMT2 mRNA	decreases^expression	28959563
ckmt2	Air Pollutants	D000393		CKMT2	1160	Mus musculus	10090	[Air Pollutants results in increased abundance of Particulate Matter] which results in increased expression of CKMT2 mRNA	increases^abundance|increases^expression	32780721
ckmt2	Ammonium Chloride	D000643	12125-02-9	CKMT2	1160	Rattus norvegicus	10116	Ammonium Chloride affects the expression of CKMT2 mRNA	affects^expression	16483693
ckmt2	Amphetamine	D000661	300-62-9	CKMT2	1160	Rattus norvegicus	10116	Amphetamine results in increased expression of CKMT2 mRNA	increases^expression	30779732
ckmt2	Atrazine	D001280	1912-24-9	CKMT2	1160	Oncorhynchus mykiss	8022	Atrazine results in decreased expression of CKMT2 mRNA	decreases^expression	22982499
ckmt2	Benzo(a)pyrene	D001564	50-32-8	CKMT2	1160	Homo sapiens	9606	Benzo(a)pyrene results in increased expression of CKMT2 mRNA	increases^expression	22316170
ckmt2	Benzo(a)pyrene	D001564	50-32-8	CKMT2	1160	Mus musculus	10090	Benzo(a)pyrene results in decreased expression of CKMT2 mRNA	decreases^expression	22228805
ckmt2	benzyloxycarbonylleucyl-leucyl-leucine aldehyde	C072553		CKMT2	1160	Mus musculus	10090	benzyloxycarbonylleucyl-leucyl-leucine aldehyde results in decreased expression of CKMT2 mRNA	decreases^expression	25566086
ckmt2	benzyloxycarbonylleucyl-leucyl-leucine aldehyde	C072553		CKMT2	1160	Mus musculus	10090	MYBPC3 protein affects the reaction [benzyloxycarbonylleucyl-leucyl-leucine aldehyde results in decreased expression of CKMT2 mRNA]	affects^reaction|decreases^expression	25566086
ckmt2	bisphenol A	C006780	80-05-7	CKMT2	1160	Homo sapiens	9606	bisphenol A results in increased expression of CKMT2 mRNA	increases^expression	27685785
ckmt2	bisphenol A	C006780	80-05-7	CKMT2	1160	Homo sapiens	9606	bisphenol A results in increased expression of CKMT2 protein	increases^expression	34186270
ckmt2	bisphenol A	C006780	80-05-7	CKMT2	1160	Homo sapiens	9606	[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bisphenol A] results in decreased expression of CKMT2 mRNA	affects^cotreatment|decreases^expression	28628672
ckmt2	bisphenol A	C006780	80-05-7	CKMT2	1160	Rattus norvegicus	10116	bisphenol A results in decreased expression of CKMT2 mRNA	decreases^expression	25181051|27178563|32145629
ckmt2	bisphenol F	C000611646		CKMT2	1160	Homo sapiens	9606	bisphenol F results in increased expression of CKMT2 protein	increases^expression	34186270
ckmt2	bisphenol F	C000611646		CKMT2	1160	Homo sapiens	9606	[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bisphenol F] results in decreased expression of CKMT2 mRNA	affects^cotreatment|decreases^expression	28628672
ckmt2	Cadmium	D002104	7440-43-9	CKMT2	1160	Homo sapiens	9606	[Cadmium Chloride results in increased abundance of Cadmium] which results in increased expression of CKMT2 mRNA	increases^abundance|increases^expression	35301059
ckmt2	Cadmium Chloride	D019256	10108-64-2	CKMT2	1160	Homo sapiens	9606	[Cadmium Chloride results in increased abundance of Cadmium] which results in increased expression of CKMT2 mRNA	increases^abundance|increases^expression	35301059
ckmt2	Cantharidin	D002193	56-25-7	CKMT2	1160	Mus musculus	10090	Cantharidin results in decreased expression of CKMT2 mRNA	decreases^expression	36907384
ckmt2	Ciguatoxins	D002922	11050-21-8	CKMT2	1160	Mus musculus	10090	Ciguatoxins affects the expression of CKMT2 mRNA	affects^expression	18353800
ckmt2	Clofibrate	D002994	637-07-0	CKMT2	1160	Oikopleura dioica	34765	Clofibrate results in decreased expression of CKMT2 mRNA	decreases^expression	22300585
ckmt2	cupric chloride	C029892	7447-39-4	CKMT2	1160	Mus musculus	10090	cupric chloride results in decreased expression of CKMT2 protein	decreases^expression	29617964
ckmt2	Cyclosporine	D016572	59865-13-3	CKMT2	1160	Homo sapiens	9606	Cyclosporine results in increased expression of CKMT2 mRNA	increases^expression	25562108
ckmt2	decabromobiphenyl ether	C010902	1163-19-5	CKMT2	1160	Rattus norvegicus	10116	decabromobiphenyl ether results in increased expression of CKMT2 mRNA	increases^expression	23914054
ckmt2	Decitabine	D000077209	2353-33-5	CKMT2	1160	Mus musculus	10090	Decitabine results in increased expression of CKMT2 mRNA	increases^expression	15251184
ckmt2	Decitabine	D000077209	2353-33-5	CKMT2	1160	Mus musculus	10090	[Tetrachlorodibenzodioxin co-treated with Decitabine] results in increased expression of CKMT2 mRNA	affects^cotreatment|increases^expression	15251184
ckmt2	Dexamethasone	D003907	50-02-2	CKMT2	1160	Gallus gallus	9031	Dexamethasone results in decreased expression of CKMT2 mRNA	decreases^expression	34464682
ckmt2	Dexamethasone	D003907	50-02-2	CKMT2	1160	Homo sapiens	9606	[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bisphenol A] results in decreased expression of CKMT2 mRNA	affects^cotreatment|decreases^expression	28628672
ckmt2	Dexamethasone	D003907	50-02-2	CKMT2	1160	Homo sapiens	9606	[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bisphenol F] results in decreased expression of CKMT2 mRNA	affects^cotreatment|decreases^expression	28628672
ckmt2	Dexamethasone	D003907	50-02-2	CKMT2	1160	Mus musculus	10090	Dexamethasone results in decreased expression of CKMT2 protein	decreases^expression	33567340
ckmt2	Dichloroacetic Acid	D003999	79-43-6	CKMT2	1160	Mus musculus	10090	Dichloroacetic Acid results in decreased expression of CKMT2 mRNA	decreases^expression	28962523
ckmt2	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CKMT2	1160	Mus spretus	10096	Dichlorodiphenyl Dichloroethylene results in decreased expression of CKMT2 mRNA	decreases^expression	29554563
ckmt2	Diethylhexyl Phthalate	D004051	117-81-7	CKMT2	1160	Mus musculus	10090	Diethylhexyl Phthalate results in increased expression of CKMT2 mRNA	increases^expression	28085963
ckmt2	domoic acid	C012301	14277-97-5	CKMT2	1160	Macaca fascicularis	9541	domoic acid results in decreased expression of CKMT2 mRNA	decreases^expression	36102641
ckmt2	Doxorubicin	D004317	23214-92-8	CKMT2	1160	Homo sapiens	9606	Doxorubicin affects the expression of CKMT2 protein	affects^expression	29385562
ckmt2	Doxorubicin	D004317	23214-92-8	CKMT2	1160	Homo sapiens	9606	Doxorubicin results in decreased expression of CKMT2 mRNA	decreases^expression	29803840
ckmt2	echimidine	C000615871		CKMT2	1160	Rattus norvegicus	10116	echimidine results in decreased expression of CKMT2 mRNA	decreases^expression	34185104
ckmt2	Estradiol	D004958	50-28-2	CKMT2	1160	Mus musculus	10090	Estradiol results in decreased expression of CKMT2 mRNA	decreases^expression	19484750
ckmt2	Estradiol	D004958	50-28-2	CKMT2	1160	Rattus norvegicus	10116	Estradiol results in decreased expression of CKMT2 mRNA	decreases^expression	32145629
ckmt2	Glyphosate	D000097797		CKMT2	1160	Platichthys flesus	8260	Glyphosate results in increased expression of CKMT2 mRNA	increases^expression	16532367
ckmt2	Graphite	D006108	7782-42-5	CKMT2	1160	Mus musculus	10090	Graphite results in increased expression of CKMT2 mRNA	increases^expression	27440207
ckmt2	guanidinopropionic acid	C005775		CKMT2	1160	Rattus norvegicus	10116	guanidinopropionic acid results in increased expression of CKMT2 protein	increases^expression	9309701
ckmt2	heliotrine	C010178		CKMT2	1160	Rattus norvegicus	10116	heliotrine results in decreased expression of CKMT2 mRNA	decreases^expression	34185104
ckmt2	indeno(1,2,3-cd)pyrene	C041508	193-39-5	CKMT2	1160	Mus musculus	10090	indeno(1,2,3-cd)pyrene results in decreased expression of CKMT2 mRNA	decreases^expression	26377693
ckmt2	Indomethacin	D007213	53-86-1	CKMT2	1160	Homo sapiens	9606	[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bisphenol A] results in decreased expression of CKMT2 mRNA	affects^cotreatment|decreases^expression	28628672
ckmt2	Indomethacin	D007213	53-86-1	CKMT2	1160	Homo sapiens	9606	[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bisphenol F] results in decreased expression of CKMT2 mRNA	affects^cotreatment|decreases^expression	28628672
ckmt2	Ivermectin	D007559	70288-86-7	CKMT2	1160	Homo sapiens	9606	Ivermectin results in decreased expression of CKMT2 protein	decreases^expression	32959892
ckmt2	Nanotubes, Carbon	D037742		CKMT2	1160	Mus musculus	10090	Nanotubes, Carbon analog results in decreased expression of CKMT2 mRNA	decreases^expression	25620056
ckmt2	Nanotubes, Carbon	D037742		CKMT2	1160	Mus musculus	10090	Nanotubes, Carbon results in increased expression of CKMT2 mRNA	increases^expression	25620056
ckmt2	Nickel	D009532	7440-02-0	CKMT2	1160	Homo sapiens	9606	Nickel results in decreased expression of CKMT2 mRNA	decreases^expression	24768652|25583101
ckmt2	Nicotine	D009538		CKMT2	1160	Homo sapiens	9606	Nicotine results in decreased expression of CKMT2 mRNA	decreases^expression	16949557
ckmt2	N-nitroso-tris-chloroethylurea	C572573		CKMT2	1160	Mus musculus	10090	[N-nitroso-tris-chloroethylurea co-treated with Pioglitazone] results in decreased expression of CKMT2 mRNA	affects^cotreatment|decreases^expression	27935865
ckmt2	N-nitroso-tris-chloroethylurea	C572573		CKMT2	1160	Mus musculus	10090	[N-nitroso-tris-chloroethylurea co-treated with XL147] results in decreased expression of CKMT2 mRNA	affects^cotreatment|decreases^expression	27935865
ckmt2	Oxygen	D010100	7782-44-7	CKMT2	1160	Mus musculus	10090	[NFE2L2 protein affects the susceptibility to Oxygen] which affects the expression of CKMT2 mRNA	affects^expression|affects^response to substance	30529165
ckmt2	Ozone	D010126	10028-15-6	CKMT2	1160	Mus musculus	10090	Ozone results in decreased expression of CKMT2 mRNA	decreases^expression	12763052
ckmt2	Particulate Matter	D052638		CKMT2	1160	Mus musculus	10090	[Air Pollutants results in increased abundance of Particulate Matter] which results in increased expression of CKMT2 mRNA	increases^abundance|increases^expression	32780721
ckmt2	Particulate Matter	D052638		CKMT2	1160	Mus musculus	10090	Particulate Matter affects the expression of CKMT2 mRNA	affects^expression	17295261
ckmt2	perfluorooctanoic acid	C023036	335-67-1	CKMT2	1160	Tursiops truncatus	9739	perfluorooctanoic acid results in decreased expression of CKMT2 mRNA	decreases^expression	26794494
ckmt2	Pioglitazone	D000077205	111025-46-8	CKMT2	1160	Mus musculus	10090	[N-nitroso-tris-chloroethylurea co-treated with Pioglitazone] results in decreased expression of CKMT2 mRNA	affects^cotreatment|decreases^expression	27935865
ckmt2	pirinixic acid	C006253	50892-23-4	CKMT2	1160	Rattus norvegicus	10116	pirinixic acid results in increased expression of CKMT2 mRNA	increases^expression	12832660
ckmt2	Plant Extracts	D010936		CKMT2	1160	Homo sapiens	9606	[Plant Extracts co-treated with Resveratrol] results in decreased expression of CKMT2 mRNA	affects^cotreatment|decreases^expression	23557933
ckmt2	platyphylline	C008937	480-78-4	CKMT2	1160	Rattus norvegicus	10116	platyphylline results in decreased expression of CKMT2 mRNA	decreases^expression	34185104
ckmt2	Resveratrol	D000077185		CKMT2	1160	Homo sapiens	9606	[Plant Extracts co-treated with Resveratrol] results in decreased expression of CKMT2 mRNA	affects^cotreatment|decreases^expression	23557933
ckmt2	senecionine	C009237	130-01-8	CKMT2	1160	Rattus norvegicus	10116	senecionine results in decreased expression of CKMT2 mRNA	decreases^expression	34185104
ckmt2	Streptozocin	D013311	18883-66-4	CKMT2	1160	Rattus norvegicus	10116	Streptozocin results in decreased expression of CKMT2 mRNA	decreases^expression	16684804
ckmt2	Streptozocin	D013311	18883-66-4	CKMT2	1160	Rattus norvegicus	10116	vanadyl sulfate inhibits the reaction [Streptozocin results in decreased expression of CKMT2 mRNA]	decreases^expression|decreases^reaction	16684804
ckmt2	Sunitinib	D000077210		CKMT2	1160	Homo sapiens	9606	Sunitinib results in decreased expression of CKMT2 mRNA	decreases^expression	31533062
ckmt2	T-2 Toxin	D013605	21259-20-1	CKMT2	1160	Rattus norvegicus	10116	T-2 Toxin results in decreased expression of CKMT2 mRNA	decreases^expression	26141394
ckmt2	Tetrachlorodibenzodioxin	D013749	1746-01-6	CKMT2	1160	Homo sapiens	9606	Tetrachlorodibenzodioxin results in increased expression of CKMT2 mRNA	increases^expression	21296121
ckmt2	Tetrachlorodibenzodioxin	D013749	1746-01-6	CKMT2	1160	Mus musculus	10090	[Tetrachlorodibenzodioxin co-treated with Decitabine] results in increased expression of CKMT2 mRNA	affects^cotreatment|increases^expression	15251184
ckmt2	titanium dioxide	C009495	13463-67-7	CKMT2	1160	Mus musculus	10090	titanium dioxide results in decreased expression of CKMT2 mRNA	decreases^expression	23557971
ckmt2	Tobacco Smoke Pollution	D014028		CKMT2	1160	Mus musculus	10090	Tobacco Smoke Pollution affects the expression of CKMT2 mRNA	affects^expression	20133372
ckmt2	tris(1,3-dichloro-2-propyl)phosphate	C016805	13674-87-8	CKMT2	1160	Homo sapiens	9606	tris(1,3-dichloro-2-propyl)phosphate results in decreased expression of CKMT2 mRNA	decreases^expression	26179874
ckmt2	triticonazole	C412303		CKMT2	1160	Rattus norvegicus	10116	triticonazole results in increased expression of CKMT2 mRNA	increases^expression	36084822
ckmt2	Tunicamycin	D014415	11089-65-9	CKMT2	1160	Mus musculus	10090	Tunicamycin results in increased expression of CKMT2 mRNA	increases^expression	17127020
ckmt2	Valproic Acid	D014635	99-66-1	CKMT2	1160	Homo sapiens	9606	Valproic Acid results in increased expression of CKMT2 mRNA	increases^expression	37505509
ckmt2	vanadyl sulfate	C034028	27774-13-6	CKMT2	1160	Rattus norvegicus	10116	vanadyl sulfate inhibits the reaction [Streptozocin results in decreased expression of CKMT2 mRNA]	decreases^expression|decreases^reaction	16684804
ckmt2	Vehicle Emissions	D001335		CKMT2	1160	Mus musculus	10090	Vehicle Emissions affects the expression of CKMT2 mRNA	affects^expression	17295261
ckmt2	XL147	C581157		CKMT2	1160	Mus musculus	10090	[N-nitroso-tris-chloroethylurea co-treated with XL147] results in decreased expression of CKMT2 mRNA	affects^cotreatment|decreases^expression	27935865
slc16a12	1,2-Dimethylhydrazine	D019813	540-73-8	SLC16A12	387700	Mus musculus	10090	1,2-Dimethylhydrazine results in decreased expression of SLC16A12 mRNA	decreases^expression	22206623
slc16a12	1,4-bis(2-(3,5-dichloropyridyloxy))benzene	C028474	76150-91-9	SLC16A12	387700	Mus musculus	10090	1,4-bis(2-(3,5-dichloropyridyloxy))benzene results in increased expression of SLC16A12 mRNA	increases^expression	22698814|28903501
slc16a12	1-Methyl-3-isobutylxanthine	D015056	28822-58-4	SLC16A12	387700	Homo sapiens	9606	[INS protein co-treated with Dexamethasone co-treated with 1-Methyl-3-isobutylxanthine co-treated with Indomethacin co-treated with bisphenol F] results in decreased expression of SLC16A12 mRNA	affects^cotreatment|decreases^expression	28628672
slc16a12	2,6-dinitrotoluene	C023514	606-20-2	SLC16A12	387700	Colinus virginianus	9014	2,6-dinitrotoluene results in decreased expression of SLC16A12 mRNA	decreases^expression	20406850
slc16a12	2-palmitoylglycerol	C114956		SLC16A12	387700	Homo sapiens	9606	2-palmitoylglycerol results in increased expression of SLC16A12 mRNA	increases^expression	37199045
slc16a12	3,4,3',4'-tetrachlorobiphenyl	C028451		SLC16A12	387700	Mus musculus	10090	3,4,3',4'-tetrachlorobiphenyl inhibits the reaction [Dietary Fats results in increased expression of SLC16A12 mRNA]	decreases^reaction|increases^expression	19467301
slc16a12	4-(4-((5-(4,5-dimethyl-2-nitrophenyl)-2-furanyl)methylene)-4,5-dihydro-3-methyl-5-oxo-1H-pyrazol-1-yl)benzoic acid	C584509		SLC16A12	387700	Homo sapiens	9606	4-(4-((5-(4,5-dimethyl-2-nitrophenyl)-2-furanyl)methylene)-4,5-dihydro-3-methyl-5-oxo-1H-pyrazol-1-yl)benzoic acid results in increased expression of SLC16A12 mRNA	increases^expression	26191083
slc16a12	4,4'-diaminodiphenylmethane	C009505	101-77-9	SLC16A12	387700	Rattus norvegicus	10116	4,4'-diaminodiphenylmethane results in decreased expression of SLC16A12 mRNA	decreases^expression	30723492
slc16a12	acetamide	C030686	60-35-5	SLC16A12	387700	Rattus norvegicus	10116	acetamide results in decreased expression of SLC16A12 mRNA	decreases^expression	31881176
slc16a12	Acetaminophen	D000082	103-90-2	SLC16A12	387700	Mus musculus	10090	Acetaminophen affects the expression of SLC16A12 mRNA	affects^expression	17562736
slc16a12	Aflatoxin B1	D016604	1162-65-8	SLC16A12	387700	Homo sapiens	9606	Aflatoxin B1 results in decreased expression of SLC16A12 mRNA	decreases^expression	22100608|32234424
slc16a12	Aflatoxin B1	D016604	1162-65-8	SLC16A12	387700	Mus musculus	10090	Aflatoxin B1 results in increased expression of SLC16A12 mRNA	increases^expression	19770486
slc16a12	Air Pollutants	D000393		SLC16A12	387700	Mus musculus	10090	[Air Pollutants results in increased abundance of [Ozone co-treated with Soot]] which results in increased expression of SLC16A12 mRNA	affects^cotreatment|increases^abundance|increases^expression	34911549
slc16a12	Air Pollutants	D000393		SLC16A12	387700	Mus musculus	10090	[Air Pollutants results in increased abundance of Ozone] which results in increased expression of SLC16A12 mRNA	increases^abundance|increases^expression	34911549
slc16a12	Air Pollutants	D000393		SLC16A12	387700	Rattus norvegicus	10116	[Air Pollutants results in increased abundance of Particulate Matter] which results in decreased expression of SLC16A12 mRNA	decreases^expression|increases^abundance	28106813
slc16a12	alpha-Chlorohydrin	D000517	96-24-2	SLC16A12	387700	Rattus norvegicus	10116	alpha-Chlorohydrin results in increased expression of SLC16A12 mRNA	increases^expression	28522335
